@relation 'train_data-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L2-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L2-weka.filters.unsupervised.attribute.MathExpression-Eabs(A11)-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-EA11/365-R1-10,12-22-weka.filters.unsupervised.attribute.MathExpression-Eabs(A12)-R1-11,13-22-weka.filters.unsupervised.attribute.MathExpression-EA12/365-R1-11,13-22-weka.filters.unsupervised.attribute.AddExpression-Ea11+a12-NStability-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-Rfirst-last-precision6-weka.filters.unsupervised.attribute.RenameNominalValues-RIncome-N\'(-inf-0.333333]\':Low,\'(0.333333-0.666667]\':Middle,\'(0.666667-inf)\':High-weka.filters.unsupervised.attribute.RenameNominalValues-RAge-N\'(-inf-0.333333]\':Young,\'(0.333333-0.666667]\':Adult,\'(0.666667-inf)\':Old-weka.filters.unsupervised.attribute.RenameNominalValues-R12-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R5-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R15-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R18-N\'(-inf-0.333333]\':Few,\'(0.333333-0.666667]\':Average,\'(0.666667-inf)\':Many-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Fresh,\'(0.333333-0.666667]\':Junior,\'(0.666667-inf)\':Senior-weka.filters.unsupervised.attribute.RenameNominalValues-R19-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R20-N\'(-inf-0.333333]\':Y,\'(0.666667-inf)\':N-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'(-inf-0.333333]\':N,\'(0.666667-inf)\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R13-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R14-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R16-N\'All\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21,22-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R21-N\'no\':N,\'yes\':Y-weka.filters.unsupervised.attribute.RenameNominalValues-R18-NAverage:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NFresh:New-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NJunior:Moderate-weka.filters.unsupervised.attribute.RenameNominalValues-R19-NSenior:Old'

@attribute ID {'\'(-inf-0.333333]\'','\'(0.333333-0.666667]\'','\'(0.666667-inf)\''}
@attribute Gender {M,F}
@attribute 'Has a car' {Y,N}
@attribute 'Has a property' {Y,N}
@attribute 'Children count' {Few,Average,Many}
@attribute Income {Low,Middle,High}
@attribute 'Employment status' {Working,'Commercial associate',Pensioner,'State servant',Student}
@attribute 'Education level' {'Secondary / secondary special','Higher education','Lower secondary','Incomplete higher','Academic degree'}
@attribute 'Marital status' {Married,'Single / not married',Separated,'Civil marriage',Widow}
@attribute Dwelling {'With parents','House / apartment','Municipal apartment','Rented apartment','Office apartment','Co-op apartment'}
@attribute Age {Young,Adult,Old}
@attribute 'Employment length' {Fresh,Junior,Senior}
@attribute 'Has a mobile phone' {Y}
@attribute 'Has a work phone' {Y}
@attribute 'Has a phone' {Y,'\'(0.333333-0.666667]\'',N}
@attribute 'Has an email' {Y}
@attribute 'Job title' {'Core staff',Accountants,Laborers,Managers,'Sales staff','Medicine staff','High skill tech staff','HR staff','Low-skill Laborers',Drivers,Secretaries,'Cleaning staff','Cooking staff','Security staff','Private service staff','IT staff','Waiters/barmen staff','Realty agents'}
@attribute 'Family member count' {Few,Moderate,Many}
@attribute 'Account age' {New,Moderate,Old}
@attribute 'Is high risk' {Y,'\'(0.333333-0.666667]\'',N}
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}
@attribute Stability numeric

@data
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Security staff',Few,Moderate,Y,no,no,62.994521
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,35.29589
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'State servant','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Managers,Few,Old,Y,no,no,51.50411
'\'(0.333333-0.666667]\'',M,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,42.128767
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Moderate,Moderate,Y,no,no,50.178082
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,Working,'Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,47.356164
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,62.038356
'\'(0.666667-inf)\'',F,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'Municipal apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,35.128767
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,35.484932
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,'State servant','Incomplete higher',Married,'With parents',Young,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,36.909589
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,51.843836
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Realty agents',Few,Moderate,Y,no,no,42.131507
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,37.712329
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'High skill tech staff',Few,New,Y,no,no,60.035616
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,48.89589
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Incomplete higher',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,50.827397
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,47.219178
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,33.027397
'\'(0.333333-0.666667]\'',M,N,Y,Few,High,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,Moderate,Y,no,no,52.186301
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,29.827397
'\'(0.666667-inf)\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,31.29863
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Laborers,Few,Old,Y,no,no,63.986301
'\'(-inf-0.333333]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,75.131507
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,48.632877
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,53.893151
'\'(0.333333-0.666667]\'',M,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,44.706849
'\'(0.666667-inf)\'',F,N,Y,Average,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Young,Fresh,Y,Y,N,Y,'Cooking staff',Moderate,Old,Y,no,no,29.345205
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,47.375342
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Widow,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Cleaning staff',Few,Moderate,Y,no,no,60.20274
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','Office apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,41.876712
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,Managers,Few,New,Y,no,no,68.10137
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'State servant','Higher education','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Moderate,Y,no,no,47.394521
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,'Commercial associate','Higher education',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,28.465753
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Old,Fresh,Y,Y,Y,Y,'Cleaning staff',Few,Old,Y,no,no,58.731507
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'Commercial associate','Higher education','Single / not married','House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,34.550685
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Laborers,Few,New,Y,no,no,47.413699
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,N,Y,'High skill tech staff',Few,New,Y,no,no,47.178082
'\'(0.666667-inf)\'',M,Y,N,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Moderate,Old,Y,no,no,28.29589
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,'Realty agents',Moderate,New,Y,no,no,40.786301
'\'(0.666667-inf)\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,57.419178
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Security staff',Few,Old,Y,no,no,59.005479
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,48.956164
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,32.435616
'\'(-inf-0.333333]\'',F,N,N,Few,Low,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,47.8
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,39.843836
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'State servant','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,51.194521
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,47.860274
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Medicine staff',Few,New,Y,no,no,61.515068
'\'(0.333333-0.666667]\'',F,Y,Y,Few,High,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Few,New,Y,no,no,66.463014
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,New,Y,no,no,49.775342
'\'(-inf-0.333333]\'',F,Y,N,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,New,Y,no,no,41.942466
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,43.150685
'\'(0.666667-inf)\'',F,Y,N,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,27.271233
'\'(-inf-0.333333]\'',M,N,Y,Average,Middle,'State servant','Higher education',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Managers,Moderate,Moderate,Y,no,no,59.358904
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'Cleaning staff',Few,New,Y,no,no,55.753425
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,60.452055
'\'(-inf-0.333333]\'',F,Y,Y,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,32.657534
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'Municipal apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,53.69863
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,N,Y,Drivers,Moderate,Old,Y,no,no,55.873973
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,35.775342
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,48.857534
'\'(0.333333-0.666667]\'',M,N,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,44.021918
'\'(0.333333-0.666667]\'',M,N,N,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','House / apartment',Young,Fresh,Y,Y,N,Y,Laborers,Few,Moderate,Y,no,no,33.923288
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Separated,'House / apartment',Old,Senior,Y,Y,Y,Y,'Cleaning staff',Few,Moderate,Y,no,no,81.449315
'\'(0.666667-inf)\'',F,N,N,Few,Middle,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Accountants,Few,Moderate,Y,no,no,57.117808
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,41.673973
'\'(0.666667-inf)\'',M,Y,N,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Moderate,New,Y,no,no,43.6
'\'(0.666667-inf)\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,57.893151
'\'(0.666667-inf)\'',F,N,N,Many,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Waiters/barmen staff',Many,Old,Y,no,no,38.473973
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Single / not married','Rented apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,51.378082
'\'(0.666667-inf)\'',M,Y,N,Average,Middle,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,N,Y,Laborers,Moderate,Old,Y,no,no,59.252055
'\'(0.333333-0.666667]\'',M,Y,N,Few,Middle,'State servant','Secondary / secondary special',Separated,'Office apartment',Adult,Junior,Y,Y,Y,Y,Managers,Few,Moderate,Y,no,no,62.750685
'\'(-inf-0.333333]\'',M,Y,Y,Average,Middle,Working,'Incomplete higher',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Moderate,Moderate,Y,no,no,38.531507
'\'(0.666667-inf)\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,49.750685
'\'(0.333333-0.666667]\'',M,N,Y,Few,Low,Working,'Higher education','Civil marriage','House / apartment',Old,Junior,Y,Y,Y,Y,'Security staff',Few,Old,Y,no,no,70.117808
'\'(-inf-0.333333]\'',M,Y,N,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Drivers,Few,Moderate,Y,no,no,35.775342
'\'(0.666667-inf)\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Managers,Moderate,New,Y,no,no,47.906849
'\'(0.666667-inf)\'',F,Y,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,37.509589
'\'(0.333333-0.666667]\'',F,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Managers,Few,New,Y,no,no,64.39726
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,46.378082
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,New,Y,no,no,35.372603
'\'(-inf-0.333333]\'',M,Y,N,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Senior,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,62.038356
'\'(-inf-0.333333]\'',F,Y,N,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,New,Y,no,no,41.942466
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Moderate,Old,Y,no,no,37.972603
'\'(-inf-0.333333]\'',F,N,Y,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,43.780822
'\'(-inf-0.333333]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Moderate,Old,Y,no,no,55.172603
'\'(0.333333-0.666667]\'',F,N,Y,Few,Middle,'Commercial associate','Secondary / secondary special','Civil marriage','House / apartment',Adult,Senior,Y,Y,N,Y,'Private service staff',Moderate,Old,Y,no,no,73.493151
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Accountants,Few,Old,Y,no,no,41.967123
'\'(-inf-0.333333]\'',F,N,N,Few,Middle,'Commercial associate','Secondary / secondary special',Separated,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Few,Moderate,Y,no,no,38.263014
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Separated,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,60.378082
'\'(0.333333-0.666667]\'',F,Y,N,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,New,Y,no,no,55.583562
'\'(-inf-0.333333]\'',M,N,N,Average,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,Moderate,Y,no,no,29.663014
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Moderate,New,Y,no,no,32.153425
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Moderate,Moderate,Y,no,no,49.69589
'\'(0.333333-0.666667]\'',F,Y,Y,Few,High,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Core staff',Few,Moderate,Y,no,no,66.463014
'\'(0.333333-0.666667]\'',F,N,N,Few,Low,Working,'Higher education',Separated,'House / apartment',Young,Fresh,Y,Y,N,Y,'Core staff',Few,New,Y,no,no,41.509589
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,49.69589
'\'(0.666667-inf)\'',F,Y,Y,Few,Low,Working,'Secondary / secondary special',Widow,'House / apartment',Adult,Junior,Y,Y,Y,Y,'Sales staff',Few,Old,Y,no,no,54.241096
'\'(-inf-0.333333]\'',F,N,Y,Average,Low,Working,'Secondary / secondary special','Civil marriage','House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,34.041096
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Middle,Working,'Higher education',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,Drivers,Few,Old,Y,no,no,39.032877
'\'(0.666667-inf)\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'Sales staff',Few,Moderate,Y,no,no,34.947945
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special','Single / not married','House / apartment',Old,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,57.920548
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,51.813699
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,'Commercial associate','Higher education',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'Sales staff',Moderate,Old,Y,no,no,30.70411
'\'(-inf-0.333333]\'',M,N,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Old,Junior,Y,Y,Y,Y,Drivers,Few,Old,Y,no,no,71.947945
'\'(0.333333-0.666667]\'',M,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','With parents',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,27.030137
'\'(0.333333-0.666667]\'',F,Y,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,Managers,Few,Old,Y,no,no,44.432877
'\'(0.333333-0.666667]\'',M,Y,Y,Few,Low,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,33.032877
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,Working,'Higher education',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Core staff',Few,Old,Y,no,no,43.358904
'\'(-inf-0.333333]\'',F,Y,Y,Many,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,N,Y,'High skill tech staff',Many,Moderate,Y,no,no,33.106849
'\'(-inf-0.333333]\'',F,N,N,Few,Low,Working,'Secondary / secondary special','Single / not married','Municipal apartment',Young,Fresh,Y,Y,Y,Y,Laborers,Few,Moderate,Y,no,no,39.473973
'\'(-inf-0.333333]\'',M,N,N,Few,Low,Working,'Secondary / secondary special',Separated,'With parents',Adult,Fresh,Y,Y,Y,Y,Laborers,Few,Old,Y,no,no,46.589041
'\'(-inf-0.333333]\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,'High skill tech staff',Few,Old,Y,no,no,40.40274
'\'(-inf-0.333333]\'',F,N,Y,Many,Low,Working,'Higher education',Married,'House / apartment',Adult,Junior,Y,Y,Y,Y,Laborers,Many,Old,Y,no,no,52.854795
'\'(0.666667-inf)\'',F,Y,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Cooking staff',Few,Old,Y,no,no,54.328767
'\'(-inf-0.333333]\'',F,N,Y,Few,Middle,Working,'Secondary / secondary special',Married,'House / apartment',Adult,Fresh,Y,Y,Y,Y,'Sales staff',Few,New,Y,no,no,46.723288
'\'(0.333333-0.666667]\'',F,N,N,Average,Low,'Commercial associate','Secondary / secondary special',Married,'House / apartment',Young,Fresh,Y,Y,Y,Y,Secretaries,Moderate,Moderate,Y,no,no,35.742466
'\'(0.333333-0.666667]\'',F,N,Y,Few,Low,'State servant','Secondary / secondary special',Married,'House / apartment',Young,Junior,Y,Y,Y,Y,'Medicine staff',Moderate,New,Y,no,no,46.145205
